"status_id","created_at","user_id","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords"
"x970060415177601024",2018-03-03 22:16:40,"x10952642","OzLady41563","@melanielynskey Well, to be fair it is soldier &amp; flu season 😉","Twitter for iPhone",49,"x969718044741197824","x36502037","melanielynskey",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x36502037","melanielynskey","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x970060399184957441",2018-03-03 22:16:36,"x829847083041562625","bobsbabie1965","RT @vnuek: ABC News Reporter Says Flu Shot Left Her Disabled.. ABC Action News reporter Ashley Glass uploaded an image of her swollen arm t…","Twitter for Android",140,,,,FALSE,TRUE,0,1,,,,,,,,,,,,,,"x735148471376830464","vnuek","en",,,,,,,,,,,,,,,,"x970060276224708609","ABC News Reporter Says Flu Shot Left Her Disabled.. ABC Action News reporter Ashley Glass uploaded an image of her swollen arm to Facebook, with the message Is it just me or does the flu shot have an extra bite this year? before explaining...... https://t.co/tf17CmgjuU",2018-03-03 22:16:07,,0,"x735148471376830464","vnuek","Nuek 😺 😸 😹 😻 😼",22643,18484,334912,"United States","No way that the world is strictly divided between the moralistic and dumb, on one hand, and the sexually liberated and intelligent on the other. ✴️ UnBIASed ✴️",FALSE,,,,,,,,,
"x970060325478453248",2018-03-03 22:16:19,"x26589430","decadentdarling","RT @SmithsonianMag: While the flu virus disproportionately affected young men, women stepped into public roles that hadn’t previously been…","Twitter for Android",139,,,,FALSE,TRUE,0,43,,,,,,,,,,,,,,"x17998609","SmithsonianMag","en",,,,,,,,,,,,,,,,"x969711016279007232","While the flu virus disproportionately affected young men, women stepped into public roles that hadn’t previously been open to them. https://t.co/eFDFKN2O6U",2018-03-02 23:08:17,,44,"x17998609","SmithsonianMag","Smithsonian Magazine",228559,490,89672,"Washington, D.C.","Official Twitter feed for Smithsonian magazine. @ replies may be reprinted in the magazine. Legal: http://t.co/FT9zvv7aQC",TRUE,,,,,,,,,
"x970060307115646976",2018-03-03 22:16:14,"x15320068","science_teacher","RT @PopSci: The flu season isn't over yet, but the FDA is already working on next year’s vaccine https://t.co/2iCByhiwov https://t.co/rp1Ki…","Twitter for iPhone",140,,,,FALSE,TRUE,0,4,,,"bit.ly/2F9ndgv","https://t.co/2iCByhiwov","http://bit.ly/2F9ndgv",,,,,,,,,"x19722699","PopSci","en",,,,,,,,,,,,,,,,"x970056261264986113","The flu season isn't over yet, but the FDA is already working on next year’s vaccine https://t.co/2iCByhiwov https://t.co/rp1Kid0BZr",2018-03-03 22:00:10,,2,"x19722699","PopSci","Popular Science",1261408,734,65550,"New York","Awe-inspiring science, tech, and DIY. 145 years strong. || #FatMonth: We're 
investigating the fat in our foods, bodies, and ecosystems https://t.co/wR1puidKUX",TRUE,,,,,,,,,
"x970060276224708609",2018-03-03 22:16:07,"x735148471376830464","vnuek","ABC News Reporter Says Flu Shot Left Her Disabled.. ABC Action News reporter Ashley Glass uploaded an image of her swollen arm to Facebook, with the message Is it just me or does the flu shot have an extra bite this year? before explaining...... https://t.co/tf17CmgjuU","jinxi",269,,,,FALSE,FALSE,0,1,,,"yournewswire.com/abc-reporter-f…","https://t.co/tf17CmgjuU","http://yournewswire.com/abc-reporter-flu-shot-disabled/",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x970060268473651201",2018-03-03 22:16:05,"x609956686","hope4_nan","RT @blakeshelton: Friends, I have been battling the flu the last few days and today it has gotten the best of me. I rarely have to postpone…","Twitter for iPad",140,,,,FALSE,TRUE,0,435,,,,,,,,,,,,,,"x14920785","blakeshelton","en",,,,,,,,,,,,,,,,"x970049175428706315","Friends, I have been battling the flu the last few days and today it has gotten the best of me. I rarely have to postpone a show and I apologize to everyone who had their Saturday night plans to spend it with me and the other Freaks on the “Country Music Freaks” Tour.",2018-03-03 21:32:00,,6121,"x14920785","blakeshelton","Blake Shelton",20852167,709,10608,"Tishomingo, Ok","The Official Blake Shelton Twitter. You're getting the real BS straight from Blake himself. (And a few official updates from Team BS too)",TRUE,,,,,,,,,
"x970060237372829696",2018-03-03 22:15:58,"x2441970866","Ticket2RideBlog","RT @POPSUGARFitness: Here's what to do if you get a nasty flu this year: https://t.co/ayYgTrBqtK","RoundTeam",96,,,,FALSE,TRUE,0,1,,,"popsugar.com/fitness/Flu-Sy…","https://t.co/ayYgTrBqtK","https://www.popsugar.com/fitness/Flu-Symptoms-2018-44501713?utm_medium=twitter&utm_source=post&utm_campaign=fit",,,,,,,,,"x10921932","POPSUGARFitness","en",,,,,,,,,,,,,,,,"x970045172787671045","Here's what to do if you get a nasty flu this year: https://t.co/ayYgTrBqtK",2018-03-03 21:16:06,,1,"x10921932","POPSUGARFitness","POPSUGAR Fitness",526383,521,80761,"San Francisco, CA","POPSUGAR Fitness shares trustworthy weight-loss tips, approachable workouts, healthy recipes, and the latest in health and celebrity trends.",TRUE,,,,,,,,,
"x970060230016012288",2018-03-03 22:15:56,"x2291803664","RotoWireNBA","Jahlil Okafor: Over flu symptoms, re-joins team Saturday - https://t.co/OGes1dX7MP","Breaking News NBA",82,,,,FALSE,FALSE,0,0,,,"rotowire.com/basketball/pla…","https://t.co/OGes1dX7MP","http://www.rotowire.com/basketball/player.htm?id=3742",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x970060228485156865",2018-03-03 22:15:55,"x704800057384521728","PAARRAA1986","RT @cumartist: With all the flu's this year I decided to become a doctor! Open up and say ahhhhh https://t.co/pFbxkEcsP5","Twitter for Android",120,,,,FALSE,TRUE,0,129,,,,,,"http://pbs.twimg.com/ext_tw_video_thumb/969947348473405441/pu/img/zx3LMGIhlRBab0qZ.jpg","https://t.co/pFbxkEcsP5","https://twitter.com/cumartist/status/969948532231852032/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/969947348473405441/pu/img/zx3LMGIhlRBab0qZ.jpg","https://t.co/pFbxkEcsP5","https://twitter.com/cumartist/status/969948532231852032/video/1",,"x3205692447","cumartist","en",,,,,,,,,,,,,,,,"x969948532231852032","With all the flu's this year I decided to become a doctor! Open up and say ahhhhh https://t.co/pFbxkEcsP5",2018-03-03 14:52:05,,407,"x3205692447","cumartist","Cumartist",55411,412,3040,"Florida, USA","Husband of JennyJizz",FALSE,,,,,,,,,
"x970060139028983810",2018-03-03 22:15:34,"x393910466","LouisianaNurses","RT @LADeptHealth: And although there remains widespread flu activity in Louisiana, according to the latest stats, overall flu activity is r…","Twitter Web Client",140,,,,FALSE,TRUE,0,4,,,,,,,,,,,,,,"x176892371","LADeptHealth","en",,,,,,,,,,,,,,,,"x970050688997908481","And although there remains widespread flu activity in Louisiana, according to the latest stats, overall flu activity is returning to normal levels. https://t.co/MJYC6Znbxc",2018-03-03 21:38:01,,1,"x176892371","LADeptHealth","LA Dept of Health",5669,1778,2565,"Baton Rouge, La.","Louisiana Department of Health | Promoting health and access to health services for all Louisiana residents.",TRUE,,,,,,,,,
"x970060090219909120",2018-03-03 22:15:23,"x907214316","Colin_Flutey","Bruh fuck the flu..😡😡","Twitter for iPhone",21,,,,FALSE,FALSE,2,1,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x970060059551117313",2018-03-03 22:15:15,"x3297431698","Jurydw","RT @ATLBlackStar: CDC Doctor Who Claimed Flu Shot Caused Outbreak Is Still Missing; Family Offers Reward https://t.co/A2pLT5NB1z https://t.…","Twitter for iPhone",140,,,,FALSE,TRUE,0,1300,,,"buff.ly/2Fxzh8i","https://t.co/A2pLT5NB1z","https://buff.ly/2Fxzh8i",,,,,,,,,"x565521611","ATLBlackStar","en",,,,,,,,,,,,,,,,"x968199822535774209","CDC Doctor Who Claimed Flu Shot Caused Outbreak Is Still Missing; Family Offers Reward https://t.co/A2pLT5NB1z https://t.co/s5iTQTaFzx",2018-02-26 19:03:20,,1071,"x565521611","ATLBlackStar","Atlanta Black Star",31067,83,34914,"Atlanta, GA","Atlanta Black Star is a digital magazine that publishes narratives intentionally and specifically to change our world.",FALSE,,,,,,,,,
"x970059974595567616",2018-03-03 22:14:55,"x732250855576096768","jasonlollar71","Of the 14,000 annual gun deaths, only about 300 will be the result of an assualt rifle.  

88,000 deaths are alcohol related.
750,000 deaths by abortion.
12-50K deaths by flu.

Drop the politics, and debate issues that WILL actually save lives! #GunControlNever
#guncontrol","Twitter for Android",273,,,,FALSE,FALSE,1,0,"GunControlNever guncontrol",,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x970059909868945408",2018-03-03 22:14:40,"x885503089452732416","Ifrit666Ifrit","@Sorrel_Pandoth I final get to go back tomorrow has the flu","Twitter for Android",43,"x969782196646109186","x3021563314","Sorrel_Pandoth",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x3021563314","Sorrel_Pandoth","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x970059852893573120",2018-03-03 22:14:26,"x905184234930933764","Susan20871989","RT @blakeshelton: Friends, I have been battling the flu the last few days and today it has gotten the best of me. I rarely have to postpone…","Twitter for iPhone",140,,,,FALSE,TRUE,0,435,,,,,,,,,,,,,,"x14920785","blakeshelton","en",,,,,,,,,,,,,,,,"x970049175428706315","Friends, I have been battling the flu the last few days and today it has gotten the best of me. I rarely have to postpone a show and I apologize to everyone who had their Saturday night plans to spend it with me and the other Freaks on the “Country Music Freaks” Tour.",2018-03-03 21:32:00,,6121,"x14920785","blakeshelton","Blake Shelton",20852167,709,10608,"Tishomingo, Ok","The Official Blake Shelton Twitter. You're getting the real BS straight from Blake himself. (And a few official updates from Team BS too)",TRUE,,,,,,,,,
"x970059847164137472",2018-03-03 22:14:25,"x3346872411","Gayathri_Vijayk","Dr. Peter Palese on why we need the universal #fluvaccine
@IcahnMountSinai #VaccinesWork 
Amid grim flu season, scientists work to find ""holy grail"" vaccine https://t.co/qUCfUw03z0 via @cbsthismorning","Twitter for iPhone",200,,,,FALSE,FALSE,0,0,"fluvaccine VaccinesWork",,"cbsnews.com/news/flu-fda-p…","https://t.co/qUCfUw03z0","https://www.cbsnews.com/news/flu-fda-panel-vaccine/",,,,,,,,,"x1268038951 17134268","IcahnMountSinai CBSThisMorning","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/004c65550e85ca55.json","Old Greenwich","Old Greenwich, CT","city","United States","US",,,"-73.585481 -73.554537 -73.554537 -73.585481 41.000823 41.000823 41.05948 41.05948"
"x970059792923484161",2018-03-03 22:14:12,"x183299437","woodworth1970","RT @OakLawnPatch: Flu Still Widespread In Illinois, Slows Nationally https://t.co/HbuHgqeCUO","Twitter Web Client",92,,,,FALSE,TRUE,0,1,,,"dlvr.it/QJcXs2","https://t.co/HbuHgqeCUO","http://dlvr.it/QJcXs2",,,,,,,,,"x149264751","OakLawnPatch","en",,,,,,,,,,,,,,,,"x970042538965942272","Flu Still Widespread In Illinois, Slows Nationally https://t.co/HbuHgqeCUO",2018-03-03 21:05:38,,1,"x149264751","OakLawnPatch","Oak Lawn Patch",2532,287,12265,"Oak Lawn, IL","Local news, alerts, events and more. We’re your source for all things Oak Lawn.",FALSE,,,,,,,,,
"x970059754490998784",2018-03-03 22:14:02,"x2353688677","marytymora","RT @blakeshelton: Friends, I have been battling the flu the last few days and today it has gotten the best of me. I rarely have to postpone…","Twitter for iPhone",140,,,,FALSE,TRUE,0,435,,,,,,,,,,,,,,"x14920785","blakeshelton","en",,,,,,,,,,,,,,,,"x970049175428706315","Friends, I have been battling the flu the last few days and today it has gotten the best of me. I rarely have to postpone a show and I apologize to everyone who had their Saturday night plans to spend it with me and the other Freaks on the “Country Music Freaks” Tour.",2018-03-03 21:32:00,,6121,"x14920785","blakeshelton","Blake Shelton",20852167,709,10608,"Tishomingo, Ok","The Official Blake Shelton Twitter. You're getting the real BS straight from Blake himself. (And a few official updates from Team BS too)",TRUE,,,,,,,,,
"x970059632571011072",2018-03-03 22:13:33,"x337935274","pharmdcl","@CrazyRxMan What? Getting this year’s flu shot in September 2014 is too early?","Twitter for iPhone",66,"x970040978739466240","x892476403","CrazyRxMan",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x892476403","CrazyRxMan","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x970059516560707584",2018-03-03 22:13:06,"x2174643235","AFCwesthartford","You're over the flu, ready to go back to school or work. But ARE YOU? https://t.co/Q3XbwLck1S","Facebook",93,,,,FALSE,FALSE,0,0,,,"fb.me/GPv3BQfk","https://t.co/Q3XbwLck1S","https://fb.me/GPv3BQfk",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x970059407768850435",2018-03-03 22:12:40,"x39634378","sleeping_humble","Other news, I’m off of my pain killers and ibuprofen, but I have been taking flu/cold meds. Lol. Getting use to this foot annoyances.","Twitter for iPhone",133,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x970059301493538818",2018-03-03 22:12:14,"x851184708599906304","blakesheltonus","RT @blakeshelton: Friends, I have been battling the flu the last few days and today it has gotten the best of me. I rarely have to postpone…","Twitter Web Client",140,,,,FALSE,TRUE,0,435,,,,,,,,,,,,,,"x14920785","blakeshelton","en",,,,,,,,,,,,,,,,"x970049175428706315","Friends, I have been battling the flu the last few days and today it has gotten the best of me. I rarely have to postpone a show and I apologize to everyone who had their Saturday night plans to spend it with me and the other Freaks on the “Country Music Freaks” Tour.",2018-03-03 21:32:00,,6121,"x14920785","blakeshelton","Blake Shelton",20852167,709,10608,"Tishomingo, Ok","The Official Blake Shelton Twitter. You're getting the real BS straight from Blake himself. (And a few official updates from Team BS too)",TRUE,,,,,,,,,
"x970059256098467841",2018-03-03 22:12:04,"x2211898285","monica_farlow","@blakeshelton Flu shot! Not sure why people don’t get them at the beginning of the year? That and using the antibacterial wipes at the grocery stores on the carts... I haven’t had the flu in many years and I get EVERYTHING!!! Feel better Blake... Chicken soup, Vitamin C and lots of rest!","Twitter for iPhone",274,"x970049175428706315","x14920785","blakeshelton",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x14920785","blakeshelton","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x970059181565796352",2018-03-03 22:11:46,"x36327933","BFRITZ1950","@blakeshelton Get Well Blake that's all that counts this flu is no joke and deadly.. Get Well Soon❤","Twitter for Android",85,"x970049175428706315","x14920785","blakeshelton",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x14920785","blakeshelton","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x970059168953634816",2018-03-03 22:11:43,"x1254309860","TeufelJpt10","RT @blakeshelton: Friends, I have been battling the flu the last few days and today it has gotten the best of me. I rarely have to postpone…","Twitter for iPhone",140,,,,FALSE,TRUE,0,435,,,,,,,,,,,,,,"x14920785","blakeshelton","en",,,,,,,,,,,,,,,,"x970049175428706315","Friends, I have been battling the flu the last few days and today it has gotten the best of me. I rarely have to postpone a show and I apologize to everyone who had their Saturday night plans to spend it with me and the other Freaks on the “Country Music Freaks” Tour.",2018-03-03 21:32:00,,6121,"x14920785","blakeshelton","Blake Shelton",20852167,709,10608,"Tishomingo, Ok","The Official Blake Shelton Twitter. You're getting the real BS straight from Blake himself. (And a few official updates from Team BS too)",TRUE,,,,,,,,,
"x970059108626903040",2018-03-03 22:11:28,"x820803001933844480","themusicguy007","RT @blakeshelton: Friends, I have been battling the flu the last few days and today it has gotten the best of me. I rarely have to postpone…","Twitter for iPhone",140,,,,FALSE,TRUE,0,435,,,,,,,,,,,,,,"x14920785","blakeshelton","en",,,,,,,,,,,,,,,,"x970049175428706315","Friends, I have been battling the flu the last few days and today it has gotten the best of me. I rarely have to postpone a show and I apologize to everyone who had their Saturday night plans to spend it with me and the other Freaks on the “Country Music Freaks” Tour.",2018-03-03 21:32:00,,6121,"x14920785","blakeshelton","Blake Shelton",20852167,709,10608,"Tishomingo, Ok","The Official Blake Shelton Twitter. You're getting the real BS straight from Blake himself. (And a few official updates from Team BS too)",TRUE,,,,,,,,,
"x970059087319740416",2018-03-03 22:11:23,"x22586799","uppyday","@DrJayDrNo oh Jay- so sorry to have slept through the event (flu) but damn proud of you. @jkenney- just apologize already. that’s what big boys do.","Twitter for iPhone",136,"x969356539793358848","x1306159735","DrJayDrNo",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x1306159735 21525682","DrJayDrNo jkenney","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x970058972123320320",2018-03-03 22:10:56,"x273493871","JustKath_","RT @blakeshelton: Friends, I have been battling the flu the last few days and today it has gotten the best of me. I rarely have to postpone…","Twitter for Android",140,,,,FALSE,TRUE,0,435,,,,,,,,,,,,,,"x14920785","blakeshelton","en",,,,,,,,,,,,,,,,"x970049175428706315","Friends, I have been battling the flu the last few days and today it has gotten the best of me. I rarely have to postpone a show and I apologize to everyone who had their Saturday night plans to spend it with me and the other Freaks on the “Country Music Freaks” Tour.",2018-03-03 21:32:00,,6121,"x14920785","blakeshelton","Blake Shelton",20852167,709,10608,"Tishomingo, Ok","The Official Blake Shelton Twitter. You're getting the real BS straight from Blake himself. (And a few official updates from Team BS too)",TRUE,,,,,,,,,
"x970058872093323264",2018-03-03 22:10:32,"x745261084605550592","healthy_wrld","After the worst flu season in years, nationwide epidemic is finally easing - MarketWatch https://t.co/HpIfoC4QhJ https://t.co/c2CeJ0rMHK","DestroyTwitter",112,,,,FALSE,FALSE,0,0,,,"goo.gl/2x7mY3","https://t.co/HpIfoC4QhJ","https://goo.gl/2x7mY3","http://pbs.twimg.com/media/DXZXZyfXcAszfSE.jpg","https://t.co/c2CeJ0rMHK","https://twitter.com/healthy_wrld/status/970058872093323264/photo/1","photo","http://pbs.twimg.com/media/DXZXZyfXcAszfSE.jpg","https://t.co/c2CeJ0rMHK","https://twitter.com/healthy_wrld/status/970058872093323264/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x970058825871929344",2018-03-03 22:10:21,"x869281231330062341","olivia_csk","RT @liIfilth: Dai the Flu https://t.co/B4UiyAzvTO","Twitter for iPhone",49,,,,FALSE,TRUE,0,4,,,,,,"http://pbs.twimg.com/ext_tw_video_thumb/969879793083838466/pu/img/g3-9djOIttWg0pLg.jpg","https://t.co/B4UiyAzvTO","https://twitter.com/liIfilth/status/969879923082104832/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/969879793083838466/pu/img/g3-9djOIttWg0pLg.jpg","https://t.co/B4UiyAzvTO","https://twitter.com/liIfilth/status/969879923082104832/video/1",,"x2413686017","liIfilth","en",,,,,,,,,,,,,,,,"x969879923082104832","Dai the Flu https://t.co/B4UiyAzvTO",2018-03-03 10:19:27,,10,"x2413686017","liIfilth","dai the flu",4087,344,98566,"fl","pathetic seducer",FALSE,,,,,,,,,
"x970058752601874432",2018-03-03 22:10:04,"x425561797","JonesMj5331","RT @HassmannElaine: @blakeshelton feel better &amp; take care of yourself, the flu is nothing 2 play with!❤❤❤❤! https://t.co/gBXSkdJvaI","Twitter for iPad",135,,,,FALSE,TRUE,0,5,,,"twitter.com/izzle284/statu…","https://t.co/gBXSkdJvaI","https://twitter.com/izzle284/status/970031910037704704",,,,,,,,,"x4755716790 14920785","HassmannElaine blakeshelton","en",,,,,,,,,,,,,,,,"x970055911724208130","@blakeshelton feel better &amp; take care of yourself, the flu is nothing 2 play with!❤❤❤❤! https://t.co/gBXSkdJvaI",2018-03-03 21:58:46,,12,"x4755716790","HassmannElaine","ELAINE HASSMANN",1189,659,51656,"Liberty, TX","luv blake shelton and gwen stefani! she followed me on 4/ 9/ 16! & blake 5/ 24/16! got Instagram on 6/ 27/16/!  its @ elaine hassmann! plz follow @gwenstefani!",FALSE,,,,,,,,,
"x970058607663468544",2018-03-03 22:09:29,"x315560891","MichaelDMcCord","RT @blakeshelton: Friends, I have been battling the flu the last few days and today it has gotten the best of me. I rarely have to postpone…","Twitter for iPhone",140,,,,FALSE,TRUE,0,435,,,,,,,,,,,,,,"x14920785","blakeshelton","en",,,,,,,,,,,,,,,,"x970049175428706315","Friends, I have been battling the flu the last few days and today it has gotten the best of me. I rarely have to postpone a show and I apologize to everyone who had their Saturday night plans to spend it with me and the other Freaks on the “Country Music Freaks” Tour.",2018-03-03 21:32:00,,6121,"x14920785","blakeshelton","Blake Shelton",20852167,709,10608,"Tishomingo, Ok","The Official Blake Shelton Twitter. You're getting the real BS straight from Blake himself. (And a few official updates from Team BS too)",TRUE,,,,,,,,,
"x970058545663180801",2018-03-03 22:09:14,"x3407845131","CountryGirl1143","RT @blakeshelton: Friends, I have been battling the flu the last few days and today it has gotten the best of me. I rarely have to postpone…","Twitter for iPhone",140,,,,FALSE,TRUE,0,435,,,,,,,,,,,,,,"x14920785","blakeshelton","en",,,,,,,,,,,,,,,,"x970049175428706315","Friends, I have been battling the flu the last few days and today it has gotten the best of me. I rarely have to postpone a show and I apologize to everyone who had their Saturday night plans to spend it with me and the other Freaks on the “Country Music Freaks” Tour.",2018-03-03 21:32:00,,6121,"x14920785","blakeshelton","Blake Shelton",20852167,709,10608,"Tishomingo, Ok","The Official Blake Shelton Twitter. You're getting the real BS straight from Blake himself. (And a few official updates from Team BS too)",TRUE,,,,,,,,,
"x970058511471337473",2018-03-03 22:09:06,"x591039434","halfrican_nic","how the flu makes me feel https://t.co/Xsw1cbJJZ4","Twitter for iPhone",25,,,,FALSE,FALSE,7,0,,,,,,"http://pbs.twimg.com/media/DXZXEgvWsAABZVI.jpg","https://t.co/Xsw1cbJJZ4","https://twitter.com/halfrican_nic/status/970058511471337473/photo/1","photo","http://pbs.twimg.com/media/DXZXEgvWsAABZVI.jpg","https://t.co/Xsw1cbJJZ4","https://twitter.com/halfrican_nic/status/970058511471337473/photo/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x970058495117504513",2018-03-03 22:09:02,"x620535909","Childrensheal","Dr. Richard Feldman: Best weapon against the flu is vaccination - Terre Haute Tribune Star https://t.co/Sjw2MgjBT2","dlvr.it",114,,,,FALSE,FALSE,0,0,,,"dlvr.it/QJcnDq","https://t.co/Sjw2MgjBT2","http://dlvr.it/QJcnDq",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x970058471243698176",2018-03-03 22:08:57,"x24115527","digrsgirl","@blakeshelton Bless you @blakeshelton I’ve been ‘well’ from the flu for a week and still can’t talk much more than a whisper and cough my head off if I try. You just get well and we’ll make this road trip again Tuesday. Praying for your health. You just take care of you.","Twitter for iPhone",257,"x970049091714670594","x14920785","blakeshelton",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x14920785 14920785","blakeshelton blakeshelton","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x970058364129443840",2018-03-03 22:08:31,"x4313242282","FlaLawHelp","RT @kalteneder: Read the entire article and then contemplate what equal protection and due process mean in 21st century America; we’ve got…","Twitter for iPhone",139,,,,FALSE,TRUE,0,1,,,,,,,,,,,,,,"x19796121","kalteneder","en",,,,,,,,,,,,,,,,"x969826403914076160","Read the entire article and then contemplate what equal protection and due process mean in 21st century America; we’ve got to find and articulate the legal hook to eradicate poverty in the age of extreme wealth: 6-year-old dead, killed by flu https://t.co/HdwApHxzDs",2018-03-03 06:46:47,,1,"x19796121","kalteneder","Katherine Alteneder",511,924,1294,"Washington, DC","Lawyer working to improve access to justice, human rights and opportunity. Executive Director Self-Represented Litigation Network @srln15. Tweets are my own.",FALSE,,,,,,,,,
"x970058335180517376",2018-03-03 22:08:24,"x119157342","anvolea4","RT @blakeshelton: Friends, I have been battling the flu the last few days and today it has gotten the best of me. I rarely have to postpone…","Twitter for Android",140,,,,FALSE,TRUE,0,435,,,,,,,,,,,,,,"x14920785","blakeshelton","en",,,,,,,,,,,,,,,,"x970049175428706315","Friends, I have been battling the flu the last few days and today it has gotten the best of me. I rarely have to postpone a show and I apologize to everyone who had their Saturday night plans to spend it with me and the other Freaks on the “Country Music Freaks” Tour.",2018-03-03 21:32:00,,6121,"x14920785","blakeshelton","Blake Shelton",20852167,709,10608,"Tishomingo, Ok","The Official Blake Shelton Twitter. You're getting the real BS straight from Blake himself. (And a few official updates from Team BS too)",TRUE,,,,,,,,,
"x970058284899151872",2018-03-03 22:08:12,"x4697401200","cyber_draugr","@ScottJKyle1 @MargieWiarton @margaretmac53 @mccall_fiona It's not the snow you should worry about it's the flu and the below 10°C You should worry aboot... I guess there's alot of snow but I might be use to it 🙃 I think you can suffer through it though 👍","Twitter Lite",197,"x953274204383834112","x740597986846203904","ScottJKyle1",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x740597986846203904 3028315139 742269458023059456 748551000261332992","ScottJKyle1 MargieWiarton margaretmac53 mccall_fiona","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x970058233686757377",2018-03-03 22:08:00,"x827287137825402881","moderndavehurts","Real nice to spend time with the flu getting on everyone jeez.","dave_ebook",62,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"x970058210949332992",2018-03-03 22:07:54,"x2903168998","GwensBunni","RT @blakeshelton: Friends, I have been battling the flu the last few days and today it has gotten the best of me. I rarely have to postpone…","Twitter for Android",140,,,,FALSE,TRUE,0,435,,,,,,,,,,,,,,"x14920785","blakeshelton","en",,,,,,,,,,,,,,,,"x970049175428706315","Friends, I have been battling the flu the last few days and today it has gotten the best of me. I rarely have to postpone a show and I apologize to everyone who had their Saturday night plans to spend it with me and the other Freaks on the “Country Music Freaks” Tour.",2018-03-03 21:32:00,,6121,"x14920785","blakeshelton","Blake Shelton",20852167,709,10608,"Tishomingo, Ok","The Official Blake Shelton Twitter. You're getting the real BS straight from Blake himself. (And a few official updates from Team BS too)",TRUE,,,,,,,,,
"x970058207979851781",2018-03-03 22:07:54,"x423479942","RealtorDMoore","Weekly Review: March 3, 2018 via One Mile at a Time - The first six weeks of the year were the busiest period of flying I've ever had, as I logged a crazy number of miles. Unfortunately that ended with me getting the flu a ... https://t.co/KP2kydbLM2","FeedBlitz",250,,,,FALSE,FALSE,0,0,,,"tinyurl.com/y8nqso55","https://t.co/KP2kydbLM2","http://tinyurl.com/y8nqso55",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
